dataset_type,dataset_shuffle,k_folds_splits,k_folds_stratified,knn_k_neighbours,knn_voting_type,knn_metric,f_score
glass,False,5,False,15,uniform,chebyshev,0.0960482013113592
glass,False,5,False,15,distance,euclidean,0.14044069586747523
glass,False,5,False,15,distance,manhattan,0.16385549861915935
glass,False,5,False,15,distance,chebyshev,0.13510621173937756
glass,False,5,False,15,custom,euclidean,0.10400512514635385
glass,False,5,False,15,custom,manhattan,0.10256410256410257
glass,False,5,False,15,custom,chebyshev,0.08629923395024065
glass,False,5,True,1,uniform,euclidean,0.5992700642640014
glass,False,5,True,1,uniform,manhattan,0.6298485638861225
glass,False,5,True,1,uniform,chebyshev,0.5731552904638909
glass,False,5,True,1,distance,euclidean,0.5992700642640014
glass,False,5,True,1,distance,manhattan,0.6298485638861225
glass,False,5,True,1,distance,chebyshev,0.5731552904638909
glass,False,5,True,1,custom,euclidean,0.5992700642640014
glass,False,5,True,1,custom,manhattan,0.6298485638861225
glass,False,5,True,1,custom,chebyshev,0.5731552904638909
glass,False,5,True,2,uniform,euclidean,0.6123226082017291
glass,False,5,True,2,uniform,manhattan,0.5771754555716819
glass,False,5,True,2,uniform,chebyshev,0.5235066073591296
glass,False,5,True,2,distance,euclidean,0.5992700642640014
glass,False,5,True,2,distance,manhattan,0.6298485638861225
glass,False,5,True,2,distance,chebyshev,0.5731552904638909
glass,False,5,True,2,custom,euclidean,0.6271842342783197
glass,False,5,True,2,custom,manhattan,0.610557884928954
glass,False,5,True,2,custom,chebyshev,0.5201888647500618
glass,False,5,True,3,uniform,euclidean,0.5669799265954147
glass,False,5,True,3,uniform,manhattan,0.5973860281316521
glass,False,5,True,3,uniform,chebyshev,0.5460686673663497
glass,False,5,True,3,distance,euclidean,0.5824896444633286
glass,False,5,True,3,distance,manhattan,0.6547791970966844
glass,False,5,True,3,distance,chebyshev,0.5582357552363381
glass,False,5,True,3,custom,euclidean,0.5563501730965406
glass,False,5,True,3,custom,manhattan,0.6189872448304089
glass,False,5,True,3,custom,chebyshev,0.5261469884757556
glass,False,5,True,4,uniform,euclidean,0.5157551736865514
glass,False,5,True,4,uniform,manhattan,0.5467281630000929
glass,False,5,True,4,uniform,chebyshev,0.49456951487245243
glass,False,5,True,4,distance,euclidean,0.5554194042352695
glass,False,5,True,4,distance,manhattan,0.5757026485271148
glass,False,5,True,4,distance,chebyshev,0.552265775160512
glass,False,5,True,4,custom,euclidean,0.5297967141502823
glass,False,5,True,4,custom,manhattan,0.5405483405483406
glass,False,5,True,4,custom,chebyshev,0.4818061580565574
glass,False,5,True,5,uniform,euclidean,0.534432600200574
glass,False,5,True,5,uniform,manhattan,0.550769730594292
glass,False,5,True,5,uniform,chebyshev,0.4945148307318314
glass,False,5,True,5,distance,euclidean,0.5918036040327063
glass,False,5,True,5,distance,manhattan,0.5780068286260237
glass,False,5,True,5,distance,chebyshev,0.5431115480538444
glass,False,5,True,5,custom,euclidean,0.5163760094681147
glass,False,5,True,5,custom,manhattan,0.5271910629053486
glass,False,5,True,5,custom,chebyshev,0.47087513268508596
glass,False,5,True,6,uniform,euclidean,0.5407901694443553
glass,False,5,True,6,uniform,manhattan,0.5356750229827153
glass,False,5,True,6,uniform,chebyshev,0.4780031858107247
glass,False,5,True,6,distance,euclidean,0.5755717220475852
glass,False,5,True,6,distance,manhattan,0.5551598562773693
glass,False,5,True,6,distance,chebyshev,0.5516309172619663
glass,False,5,True,6,custom,euclidean,0.5289516447905653
glass,False,5,True,6,custom,manhattan,0.5214888313880426
glass,False,5,True,6,custom,chebyshev,0.43666866532774057
glass,False,5,True,7,uniform,euclidean,0.517991718426501
glass,False,5,True,7,uniform,manhattan,0.5443205235310498
glass,False,5,True,7,uniform,chebyshev,0.43958310551283547
glass,False,5,True,7,distance,euclidean,0.5196673259947254
glass,False,5,True,7,distance,manhattan,0.5577747515926949
glass,False,5,True,7,distance,chebyshev,0.508348494693524
glass,False,5,True,7,custom,euclidean,0.5333342190631193
glass,False,5,True,7,custom,manhattan,0.5141980388234694
glass,False,5,True,7,custom,chebyshev,0.4327444956477215
glass,False,5,True,8,uniform,euclidean,0.5073605812067351
glass,False,5,True,8,uniform,manhattan,0.503141876109502
glass,False,5,True,8,uniform,chebyshev,0.4301964437558213
glass,False,5,True,8,distance,euclidean,0.5271413113835512
glass,False,5,True,8,distance,manhattan,0.5483910988296954
glass,False,5,True,8,distance,chebyshev,0.5269301855388456
glass,False,5,True,8,custom,euclidean,0.5111052699499427
glass,False,5,True,8,custom,manhattan,0.4953281537583863
glass,False,5,True,8,custom,chebyshev,0.42003882191214936
glass,False,5,True,9,uniform,euclidean,0.4931401797666857
glass,False,5,True,9,uniform,manhattan,0.5071814291267064
glass,False,5,True,9,uniform,chebyshev,0.4038853296484726
glass,False,5,True,9,distance,euclidean,0.5352650927014255
glass,False,5,True,9,distance,manhattan,0.5463214340786341
glass,False,5,True,9,distance,chebyshev,0.496634758775436
glass,False,5,True,9,custom,euclidean,0.4720687016246534
glass,False,5,True,9,custom,manhattan,0.5094582250575785
glass,False,5,True,9,custom,chebyshev,0.3722591809785601
glass,False,5,True,10,uniform,euclidean,0.4906472837507319
glass,False,5,True,10,uniform,manhattan,0.4819877972442877
glass,False,5,True,10,uniform,chebyshev,0.3680308271775335
glass,False,5,True,10,distance,euclidean,0.5544471805618303
glass,False,5,True,10,distance,manhattan,0.5457237785333694
glass,False,5,True,10,distance,chebyshev,0.46663789860605603
glass,False,5,True,10,custom,euclidean,0.4378019720124983
glass,False,5,True,10,custom,manhattan,0.49987239849457116
glass,False,5,True,10,custom,chebyshev,0.34468139485404076
glass,False,5,True,11,uniform,euclidean,0.46828092430353113
glass,False,5,True,11,uniform,manhattan,0.5393363728470111
glass,False,5,True,11,uniform,chebyshev,0.36951962129046395
glass,False,5,True,11,distance,euclidean,0.5543264799716413
glass,False,5,True,11,distance,manhattan,0.5612264600001261
glass,False,5,True,11,distance,chebyshev,0.44032298141821036
glass,False,5,True,11,custom,euclidean,0.4451013330380766
glass,False,5,True,11,custom,manhattan,0.5080406870540649
glass,False,5,True,11,custom,chebyshev,0.3439974457215837
glass,False,5,True,12,uniform,euclidean,0.44585878448107547
glass,False,5,True,12,uniform,manhattan,0.5198086695912782
glass,False,5,True,12,uniform,chebyshev,0.37294527673741157
glass,False,5,True,12,distance,euclidean,0.5307028492286351
glass,False,5,True,12,distance,manhattan,0.5570978950864462
glass,False,5,True,12,distance,chebyshev,0.42075594656239823
glass,False,5,True,12,custom,euclidean,0.44683663769468046
glass,False,5,True,12,custom,manhattan,0.5203465444148674
glass,False,5,True,12,custom,chebyshev,0.3616346345860117
glass,False,5,True,13,uniform,euclidean,0.4447271636351515
glass,False,5,True,13,uniform,manhattan,0.5132084582084582
glass,False,5,True,13,uniform,chebyshev,0.36688701413277686
glass,False,5,True,13,distance,euclidean,0.5084559884559884
glass,False,5,True,13,distance,manhattan,0.5613388142622728
glass,False,5,True,13,distance,chebyshev,0.4012415193575534
glass,False,5,True,13,custom,euclidean,0.41660991729817637
glass,False,5,True,13,custom,manhattan,0.5095857207926173
glass,False,5,True,13,custom,chebyshev,0.34817681458548333
glass,False,5,True,14,uniform,euclidean,0.43499154889093483
glass,False,5,True,14,uniform,manhattan,0.492965367965368
glass,False,5,True,14,uniform,chebyshev,0.3513554942407919
glass,False,5,True,14,distance,euclidean,0.49914715715870533
glass,False,5,True,14,distance,manhattan,0.5544110319985187
glass,False,5,True,14,distance,chebyshev,0.4006020527130849
glass,False,5,True,14,custom,euclidean,0.40624831309041837
glass,False,5,True,14,custom,manhattan,0.49752823804547935
glass,False,5,True,14,custom,chebyshev,0.3630553567122555
glass,False,5,True,15,uniform,euclidean,0.41200356436291097
glass,False,5,True,15,uniform,manhattan,0.4975697450697451
glass,False,5,True,15,uniform,chebyshev,0.35703465497320924
glass,False,5,True,15,distance,euclidean,0.48309016632623286
glass,False,5,True,15,distance,manhattan,0.5584260549556516
glass,False,5,True,15,distance,chebyshev,0.40903156614322556
glass,False,5,True,15,custom,euclidean,0.379474422297197
glass,False,5,True,15,custom,manhattan,0.48375160217265484
glass,False,5,True,15,custom,chebyshev,0.3539301875066581
glass,False,10,False,1,uniform,euclidean,0.4430301973159116
glass,False,10,False,1,uniform,manhattan,0.4527852820500418
glass,False,10,False,1,uniform,chebyshev,0.3615540776545525
glass,False,10,False,1,distance,euclidean,0.4430301973159116
glass,False,10,False,1,distance,manhattan,0.4527852820500418
glass,False,10,False,1,distance,chebyshev,0.3615540776545525
glass,False,10,False,1,custom,euclidean,0.4430301973159116
glass,False,10,False,1,custom,manhattan,0.4527852820500418
glass,False,10,False,1,custom,chebyshev,0.3615540776545525
glass,False,10,False,2,uniform,euclidean,0.41965727374183226
glass,False,10,False,2,uniform,manhattan,0.3883428198485827
glass,False,10,False,2,uniform,chebyshev,0.36224872587741624
glass,False,10,False,2,distance,euclidean,0.4430301973159116
glass,False,10,False,2,distance,manhattan,0.4527852820500418
glass,False,10,False,2,distance,chebyshev,0.3592475895202498
glass,False,10,False,2,custom,euclidean,0.3791932883852825
glass,False,10,False,2,custom,manhattan,0.35750165044920923
glass,False,10,False,2,custom,chebyshev,0.35492211257696743
glass,False,10,False,3,uniform,euclidean,0.38223455414515256
glass,False,10,False,3,uniform,manhattan,0.38101382321132915
glass,False,10,False,3,uniform,chebyshev,0.36104820713351726
glass,False,10,False,3,distance,euclidean,0.41740710332664355
glass,False,10,False,3,distance,manhattan,0.4417745412203
glass,False,10,False,3,distance,chebyshev,0.38695526695526694
glass,False,10,False,3,custom,euclidean,0.3682596685644004
glass,False,10,False,3,custom,manhattan,0.38228524967655403
glass,False,10,False,3,custom,chebyshev,0.3725976774363871
glass,False,10,False,4,uniform,euclidean,0.36214654975997984
glass,False,10,False,4,uniform,manhattan,0.39892200126351923
glass,False,10,False,4,uniform,chebyshev,0.3483323544531471
glass,False,10,False,4,distance,euclidean,0.38586484757991335
glass,False,10,False,4,distance,manhattan,0.42223752345517956
glass,False,10,False,4,distance,chebyshev,0.3751298370685823
glass,False,10,False,4,custom,euclidean,0.3551015913282513
glass,False,10,False,4,custom,manhattan,0.37765942824734183
glass,False,10,False,4,custom,chebyshev,0.3296126231185654
glass,False,10,False,5,uniform,euclidean,0.3476368475748129
glass,False,10,False,5,uniform,manhattan,0.38943839984845585
glass,False,10,False,5,uniform,chebyshev,0.3414982447909593
glass,False,10,False,5,distance,euclidean,0.39329635985057815
glass,False,10,False,5,distance,manhattan,0.4271973115929244
glass,False,10,False,5,distance,chebyshev,0.3569784300520073
glass,False,10,False,5,custom,euclidean,0.34499226600819793
glass,False,10,False,5,custom,manhattan,0.3524691358024692
glass,False,10,False,5,custom,chebyshev,0.3433980937007572
glass,False,10,False,6,uniform,euclidean,0.24959081557299304
glass,False,10,False,6,uniform,manhattan,0.2552831345934794
glass,False,10,False,6,uniform,chebyshev,0.31221409497271563
glass,False,10,False,6,distance,euclidean,0.37564609303739743
glass,False,10,False,6,distance,manhattan,0.4171382892964873
glass,False,10,False,6,distance,chebyshev,0.3684955511680505
glass,False,10,False,6,custom,euclidean,0.249548921613699
glass,False,10,False,6,custom,manhattan,0.24150493868026698
glass,False,10,False,6,custom,chebyshev,0.30020025554081287
glass,False,10,False,7,uniform,euclidean,0.22732795379585768
glass,False,10,False,7,uniform,manhattan,0.25372463597472433
glass,False,10,False,7,uniform,chebyshev,0.3055648055648056
glass,False,10,False,7,distance,euclidean,0.36308303880767645
glass,False,10,False,7,distance,manhattan,0.37572310405643744
glass,False,10,False,7,distance,chebyshev,0.3472620666461961
glass,False,10,False,7,custom,euclidean,0.22675258713552018
glass,False,10,False,7,custom,manhattan,0.25206995709303787
glass,False,10,False,7,custom,chebyshev,0.31163246818820195
glass,False,10,False,8,uniform,euclidean,0.21626035942921448
glass,False,10,False,8,uniform,manhattan,0.23356666722588507
glass,False,10,False,8,uniform,chebyshev,0.27541320442948614
glass,False,10,False,8,distance,euclidean,0.3455882699090624
glass,False,10,False,8,distance,manhattan,0.3469150976112278
glass,False,10,False,8,distance,chebyshev,0.3409336716357723
glass,False,10,False,8,custom,euclidean,0.23564829232845427
glass,False,10,False,8,custom,manhattan,0.2250253211791673
glass,False,10,False,8,custom,chebyshev,0.26844502277163307
glass,False,10,False,9,uniform,euclidean,0.2443702296643473
glass,False,10,False,9,uniform,manhattan,0.23530845086572647
glass,False,10,False,9,uniform,chebyshev,0.26618000404915526
glass,False,10,False,9,distance,euclidean,0.3304643238774975
glass,False,10,False,9,distance,manhattan,0.3376961100365356
glass,False,10,False,9,distance,chebyshev,0.33897288732204683
glass,False,10,False,9,custom,euclidean,0.2509143466974792
glass,False,10,False,9,custom,manhattan,0.2331109249125444
glass,False,10,False,9,custom,chebyshev,0.26341999561594437
glass,False,10,False,10,uniform,euclidean,0.21857084357084355
glass,False,10,False,10,uniform,manhattan,0.21760012627893296
glass,False,10,False,10,uniform,chebyshev,0.26657387737162114
glass,False,10,False,10,distance,euclidean,0.3038561076604555
glass,False,10,False,10,distance,manhattan,0.32785545371895847
glass,False,10,False,10,distance,chebyshev,0.33680892417520036
glass,False,10,False,10,custom,euclidean,0.23572875020510417
glass,False,10,False,10,custom,manhattan,0.2134884972110486
glass,False,10,False,10,custom,chebyshev,0.26429442422370414
glass,False,10,False,11,uniform,euclidean,0.22021623827009384
glass,False,10,False,11,uniform,manhattan,0.22067537046674204
glass,False,10,False,11,uniform,chebyshev,0.2677675634011994
glass,False,10,False,11,distance,euclidean,0.29784250390465367
glass,False,10,False,11,distance,manhattan,0.32932851612667335
glass,False,10,False,11,distance,chebyshev,0.3328523328523329
glass,False,10,False,11,custom,euclidean,0.21565165179801374
glass,False,10,False,11,custom,manhattan,0.21787298134047361
glass,False,10,False,11,custom,chebyshev,0.2512483254171234
glass,False,10,False,12,uniform,euclidean,0.22292528483584154
glass,False,10,False,12,uniform,manhattan,0.23046690729147548
glass,False,10,False,12,uniform,chebyshev,0.2489346424331648
glass,False,10,False,12,distance,euclidean,0.28530667199301657
glass,False,10,False,12,distance,manhattan,0.34412071855505566
glass,False,10,False,12,distance,chebyshev,0.33575657353120153
glass,False,10,False,12,custom,euclidean,0.23118380884181963
glass,False,10,False,12,custom,manhattan,0.22546893355537487
glass,False,10,False,12,custom,chebyshev,0.24132863021751913
glass,False,10,False,13,uniform,euclidean,0.21967157596072565
glass,False,10,False,13,uniform,manhattan,0.22544867916918734
glass,False,10,False,13,uniform,chebyshev,0.2377734207269329
glass,False,10,False,13,distance,euclidean,0.30575574186145504
glass,False,10,False,13,distance,manhattan,0.3275573055893422
glass,False,10,False,13,distance,chebyshev,0.32751409125269454
glass,False,10,False,13,custom,euclidean,0.2160818713450292
glass,False,10,False,13,custom,manhattan,0.2240069871648819
glass,False,10,False,13,custom,chebyshev,0.2306791070211316
glass,False,10,False,14,uniform,euclidean,0.21701878172245767
glass,False,10,False,14,uniform,manhattan,0.2350125313283208
glass,False,10,False,14,uniform,chebyshev,0.19118870975412564
glass,False,10,False,14,distance,euclidean,0.28392128200444927
glass,False,10,False,14,distance,manhattan,0.33002668864555124
glass,False,10,False,14,distance,chebyshev,0.33118365475443334
glass,False,10,False,14,custom,euclidean,0.21842162183419853
glass,False,10,False,14,custom,manhattan,0.22829987682679187
glass,False,10,False,14,custom,chebyshev,0.17853072408943207
glass,False,10,False,15,uniform,euclidean,0.19777407818473303
glass,False,10,False,15,uniform,manhattan,0.22780064124999497
glass,False,10,False,15,uniform,chebyshev,0.17756003686236244
glass,False,10,False,15,distance,euclidean,0.28139198626248385
glass,False,10,False,15,distance,manhattan,0.31805990943921975
glass,False,10,False,15,distance,chebyshev,0.31874667037268667
glass,False,10,False,15,custom,euclidean,0.19710391972100785
glass,False,10,False,15,custom,manhattan,0.22617148932938402
glass,False,10,False,15,custom,chebyshev,0.1756700072590038
glass,False,10,True,1,uniform,euclidean,0.6506525079153666
glass,False,10,True,1,uniform,manhattan,0.6690184391235182
glass,False,10,True,1,uniform,chebyshev,0.6116439565874594
glass,False,10,True,1,distance,euclidean,0.6506525079153666
glass,False,10,True,1,distance,manhattan,0.6690184391235182
glass,False,10,True,1,distance,chebyshev,0.6116439565874594
glass,False,10,True,1,custom,euclidean,0.6506525079153666
glass,False,10,True,1,custom,manhattan,0.6690184391235182
glass,False,10,True,1,custom,chebyshev,0.6116439565874594
glass,False,10,True,2,uniform,euclidean,0.6349166715376638
glass,False,10,True,2,uniform,manhattan,0.6032063204133948
glass,False,10,True,2,uniform,chebyshev,0.5647780536535814
glass,False,10,True,2,distance,euclidean,0.6506525079153666
glass,False,10,True,2,distance,manhattan,0.6690184391235182
glass,False,10,True,2,distance,chebyshev,0.6116439565874594
glass,False,10,True,2,custom,euclidean,0.5962214893671732
glass,False,10,True,2,custom,manhattan,0.6188707699367815
glass,False,10,True,2,custom,chebyshev,0.5332659256594767
glass,False,10,True,3,uniform,euclidean,0.6393048957356416
glass,False,10,True,3,uniform,manhattan,0.642656140186252
glass,False,10,True,3,uniform,chebyshev,0.555839867399449
glass,False,10,True,3,distance,euclidean,0.6648043502348139
glass,False,10,True,3,distance,manhattan,0.6931616193925745
glass,False,10,True,3,distance,chebyshev,0.6251135582832116
glass,False,10,True,3,custom,euclidean,0.633935508935509
glass,False,10,True,3,custom,manhattan,0.6470350404312668
glass,False,10,True,3,custom,chebyshev,0.5472929965018573
glass,False,10,True,4,uniform,euclidean,0.5927014475824
glass,False,10,True,4,uniform,manhattan,0.585435763067342
glass,False,10,True,4,uniform,chebyshev,0.5680909545227386
glass,False,10,True,4,distance,euclidean,0.6311122031658668
glass,False,10,True,4,distance,manhattan,0.6588687504384928
glass,False,10,True,4,distance,chebyshev,0.6089394186076326
glass,False,10,True,4,custom,euclidean,0.5869701747374138
glass,False,10,True,4,custom,manhattan,0.5829589055956383
glass,False,10,True,4,custom,chebyshev,0.5329517476680142
glass,False,10,True,5,uniform,euclidean,0.5797075086280318
glass,False,10,True,5,uniform,manhattan,0.5912139669178855
glass,False,10,True,5,uniform,chebyshev,0.5024538598982218
glass,False,10,True,5,distance,euclidean,0.6337447903763108
glass,False,10,True,5,distance,manhattan,0.667822799239186
glass,False,10,True,5,distance,chebyshev,0.559478533838064
glass,False,10,True,5,custom,euclidean,0.5344975229797778
glass,False,10,True,5,custom,manhattan,0.5699193151022419
glass,False,10,True,5,custom,chebyshev,0.48871341018814857
glass,False,10,True,6,uniform,euclidean,0.550209411185021
glass,False,10,True,6,uniform,manhattan,0.5267373483718062
glass,False,10,True,6,uniform,chebyshev,0.5178671828818707
glass,False,10,True,6,distance,euclidean,0.6117624659291326
glass,False,10,True,6,distance,manhattan,0.6361482506155783
glass,False,10,True,6,distance,chebyshev,0.5786945737578898
glass,False,10,True,6,custom,euclidean,0.5305250207950069
glass,False,10,True,6,custom,manhattan,0.5254562189339179
glass,False,10,True,6,custom,chebyshev,0.489521554563033
glass,False,10,True,7,uniform,euclidean,0.5261180812651401
glass,False,10,True,7,uniform,manhattan,0.5393674098072079
glass,False,10,True,7,uniform,chebyshev,0.47876536684676224
glass,False,10,True,7,distance,euclidean,0.5799049154451993
glass,False,10,True,7,distance,manhattan,0.6188234071692718
glass,False,10,True,7,distance,chebyshev,0.5781677168831495
glass,False,10,True,7,custom,euclidean,0.5131169999591053
glass,False,10,True,7,custom,manhattan,0.5283213083213083
glass,False,10,True,7,custom,chebyshev,0.4753541397096304
glass,False,10,True,8,uniform,euclidean,0.5350724111723851
glass,False,10,True,8,uniform,manhattan,0.521187360907449
glass,False,10,True,8,uniform,chebyshev,0.46651502922689364
glass,False,10,True,8,distance,euclidean,0.5964146497605612
glass,False,10,True,8,distance,manhattan,0.5614387851842897
glass,False,10,True,8,distance,chebyshev,0.563113828335285
glass,False,10,True,8,custom,euclidean,0.5314922561392394
glass,False,10,True,8,custom,manhattan,0.5168860551213492
glass,False,10,True,8,custom,chebyshev,0.4434421313196119
glass,False,10,True,9,uniform,euclidean,0.5213107194097151
glass,False,10,True,9,uniform,manhattan,0.4920005656151673
glass,False,10,True,9,uniform,chebyshev,0.44653691124279354
glass,False,10,True,9,distance,euclidean,0.5886675089985786
glass,False,10,True,9,distance,manhattan,0.5766522527697656
glass,False,10,True,9,distance,chebyshev,0.5243399995215976
glass,False,10,True,9,custom,euclidean,0.4706161591252001
glass,False,10,True,9,custom,manhattan,0.48768782294862373
glass,False,10,True,9,custom,chebyshev,0.4316053924695566
glass,False,10,True,10,uniform,euclidean,0.511245370631474
glass,False,10,True,10,uniform,manhattan,0.49479737869341944
glass,False,10,True,10,uniform,chebyshev,0.4420026596792717
glass,False,10,True,10,distance,euclidean,0.6003936905403914
glass,False,10,True,10,distance,manhattan,0.5764762427194369
glass,False,10,True,10,distance,chebyshev,0.5180017946099819
glass,False,10,True,10,custom,euclidean,0.48878066378066376
glass,False,10,True,10,custom,manhattan,0.47769366648676986
glass,False,10,True,10,custom,chebyshev,0.38810974703802287
glass,False,10,True,11,uniform,euclidean,0.4899859943977591
glass,False,10,True,11,uniform,manhattan,0.5134546200335673
glass,False,10,True,11,uniform,chebyshev,0.43096926409619907
glass,False,10,True,11,distance,euclidean,0.5900403524534606
glass,False,10,True,11,distance,manhattan,0.5761454655164211
glass,False,10,True,11,distance,chebyshev,0.5082018700981712
glass,False,10,True,11,custom,euclidean,0.43072960178223335
glass,False,10,True,11,custom,manhattan,0.49146191415422186
glass,False,10,True,11,custom,chebyshev,0.4123202420282129
glass,False,10,True,12,uniform,euclidean,0.4745306472831055
glass,False,10,True,12,uniform,manhattan,0.5252817833686928
glass,False,10,True,12,uniform,chebyshev,0.4026770904335884
glass,False,10,True,12,distance,euclidean,0.5879713607257989
glass,False,10,True,12,distance,manhattan,0.5822078248548838
glass,False,10,True,12,distance,chebyshev,0.4899970643850116
glass,False,10,True,12,custom,euclidean,0.43260520025179566
glass,False,10,True,12,custom,manhattan,0.5212639531605049
glass,False,10,True,12,custom,chebyshev,0.3750433944069431
glass,False,10,True,13,uniform,euclidean,0.4541277876595809
glass,False,10,True,13,uniform,manhattan,0.5275550799293817
glass,False,10,True,13,uniform,chebyshev,0.3711070424846154
glass,False,10,True,13,distance,euclidean,0.5554229966163226
glass,False,10,True,13,distance,manhattan,0.6108485531562454
glass,False,10,True,13,distance,chebyshev,0.49174438351992694
glass,False,10,True,13,custom,euclidean,0.4325761074807674
glass,False,10,True,13,custom,manhattan,0.5145323779534307
glass,False,10,True,13,custom,chebyshev,0.3611687563421713
glass,False,10,True,14,uniform,euclidean,0.47622726854926917
glass,False,10,True,14,uniform,manhattan,0.5103224905781522
glass,False,10,True,14,uniform,chebyshev,0.3764199425539106
glass,False,10,True,14,distance,euclidean,0.543143878451457
glass,False,10,True,14,distance,manhattan,0.5939702423376072
glass,False,10,True,14,distance,chebyshev,0.4889120511010924
glass,False,10,True,14,custom,euclidean,0.40573854062697884
glass,False,10,True,14,custom,manhattan,0.5087394537394537
glass,False,10,True,14,custom,chebyshev,0.36702868281815654
glass,False,10,True,15,uniform,euclidean,0.4274805212698882
glass,False,10,True,15,uniform,manhattan,0.5023092725606692
glass,False,10,True,15,uniform,chebyshev,0.3768472092445259
glass,False,10,True,15,distance,euclidean,0.5337912991249757
glass,False,10,True,15,distance,manhattan,0.6062968064469879
glass,False,10,True,15,distance,chebyshev,0.4566271489326827
glass,False,10,True,15,custom,euclidean,0.41145772507919487
glass,False,10,True,15,custom,manhattan,0.5033909103393602
glass,False,10,True,15,custom,chebyshev,0.3817795254485185
glass,True,2,False,1,uniform,euclidean,0.6345431612839844
glass,True,2,False,1,uniform,manhattan,0.707516759264384
glass,True,2,False,1,uniform,chebyshev,0.5709953820763503
glass,True,2,False,1,distance,euclidean,0.6689309553344641
glass,True,2,False,1,distance,manhattan,0.6721269856618363
glass,True,2,False,1,distance,chebyshev,0.6124338624338624
glass,True,2,False,1,custom,euclidean,0.5814307255825423
glass,True,2,False,1,custom,manhattan,0.7003791792655253
glass,True,2,False,1,custom,chebyshev,0.5494156840187902
glass,True,2,False,2,uniform,euclidean,0.5118472106191405
glass,True,2,False,2,uniform,manhattan,0.515911207068999
glass,True,2,False,2,uniform,chebyshev,0.4182501455659351
glass,True,2,False,2,distance,euclidean,0.5943578172009545
glass,True,2,False,2,distance,manhattan,0.675222780876065
glass,True,2,False,2,distance,chebyshev,0.5058031932225481
glass,True,2,False,2,custom,euclidean,0.5257986537069866
glass,True,2,False,2,custom,manhattan,0.5827365253263
glass,True,2,False,2,custom,chebyshev,0.4736503766169784
glass,True,2,False,3,uniform,euclidean,0.5838056621040129
glass,True,2,False,3,uniform,manhattan,0.493590195793383
glass,True,2,False,3,uniform,chebyshev,0.4883796414591967
glass,True,2,False,3,distance,euclidean,0.5860925050159893
glass,True,2,False,3,distance,manhattan,0.6228075569770833
glass,True,2,False,3,distance,chebyshev,0.593989898989899
glass,True,2,False,3,custom,euclidean,0.6229982236797159
glass,True,2,False,3,custom,manhattan,0.5631972998442217
glass,True,2,False,3,custom,chebyshev,0.4290988057434328
glass,True,2,False,4,uniform,euclidean,0.43923036521816616
glass,True,2,False,4,uniform,manhattan,0.5003796679924223
glass,True,2,False,4,uniform,chebyshev,0.42735485010375734
glass,True,2,False,4,distance,euclidean,0.5609690182757566
glass,True,2,False,4,distance,manhattan,0.6489661985211992
glass,True,2,False,4,distance,chebyshev,0.5164468610653257
glass,True,2,False,4,custom,euclidean,0.46612987194382544
glass,True,2,False,4,custom,manhattan,0.4994485823154939
glass,True,2,False,4,custom,chebyshev,0.43494314007637985
glass,True,2,False,5,uniform,euclidean,0.5425759989380061
glass,True,2,False,5,uniform,manhattan,0.554488563231057
glass,True,2,False,5,uniform,chebyshev,0.5004252355094503
glass,True,2,False,5,distance,euclidean,0.5990620490620491
glass,True,2,False,5,distance,manhattan,0.652711891760292
glass,True,2,False,5,distance,chebyshev,0.45865951735911487
glass,True,2,False,5,custom,euclidean,0.4656705168958699
glass,True,2,False,5,custom,manhattan,0.5306518342466054
glass,True,2,False,5,custom,chebyshev,0.4426098158146176
glass,True,2,False,6,uniform,euclidean,0.5416352017508086
glass,True,2,False,6,uniform,manhattan,0.5811521495332224
glass,True,2,False,6,uniform,chebyshev,0.4641994965414576
glass,True,2,False,6,distance,euclidean,0.46886204042760693
glass,True,2,False,6,distance,manhattan,0.5818991633360732
glass,True,2,False,6,distance,chebyshev,0.47819371045501907
glass,True,2,False,6,custom,euclidean,0.48879093479374
glass,True,2,False,6,custom,manhattan,0.494392387091823
glass,True,2,False,6,custom,chebyshev,0.37595481918244694
glass,True,2,False,7,uniform,euclidean,0.4588464911141808
glass,True,2,False,7,uniform,manhattan,0.44159877261190633
glass,True,2,False,7,uniform,chebyshev,0.39697402420780636
glass,True,2,False,7,distance,euclidean,0.5762085137085137
glass,True,2,False,7,distance,manhattan,0.5488064740759352
glass,True,2,False,7,distance,chebyshev,0.49617030235069287
glass,True,2,False,7,custom,euclidean,0.4888842476561775
glass,True,2,False,7,custom,manhattan,0.5350741417385574
glass,True,2,False,7,custom,chebyshev,0.39943469785575053
glass,True,2,False,8,uniform,euclidean,0.43455701353346016
glass,True,2,False,8,uniform,manhattan,0.5204685510567864
glass,True,2,False,8,uniform,chebyshev,0.3293722832908021
glass,True,2,False,8,distance,euclidean,0.5135595885595885
glass,True,2,False,8,distance,manhattan,0.6022409649894186
glass,True,2,False,8,distance,chebyshev,0.4789347639268022
glass,True,2,False,8,custom,euclidean,0.4334475724194206
glass,True,2,False,8,custom,manhattan,0.4035340877446141
glass,True,2,False,8,custom,chebyshev,0.3736192201110698
glass,True,2,False,9,uniform,euclidean,0.43879024181533216
glass,True,2,False,9,uniform,manhattan,0.5105756562278302
glass,True,2,False,9,uniform,chebyshev,0.41127554416647816
